para_id,sent_id,sentence,label,avg_word_length,sentence_length_words,sentence_position,sentence_position_norm,type_token_ratio,lexical_density,noun_ratio,verb_ratio,adj_ratio,pronoun_ratio,noun_verb_ratio,causal_marker_ratio,contrast_marker_ratio,named_entity_density,gpt2_surprisal_mean,gpt2_surprisal_max,gpt2_surprisal_min,gpt2_surprisal_var,gpt2_surprisal_sum,gpt2_surprisal_std,bert_surprisal_mean,bert_surprisal_max,bert_surprisal_min,bert_surprisal_var,bert_surprisal_sum,bert_surprisal_std,rst_depth,rst_is_nucleus,rst_relation_type_encoded,rst_centrality_score,rst_is_root,rst_relation_direction,rst_span_length,intra_clause_count,intra_clause_density,intra_has_nucleus_satellite_relation,intra_avg_clause_depth,intra_top_clause_is_nucleus
P000010,P000010_S001,Billboard Hot 100 chart.,0,5.666666666666667,3,2,0.2857142857142857,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,100000000.0,0.0,0.0,0.6666666666666666,6.775106906890869,11.033466339111328,2.39957857131958,10.449653625488281,33.87553405761719,3.2325923442840576,0.1598574013914913,0.46310997009277344,0.0015340286772698164,0.029053896159697234,0.7992870069574565,0.17045203477722767,3.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,1.0,0.3333333333333333,0.0,0.0,0.0
P000010,P000010_S002,"Her first solo album Dangerously in Love was released on June 24, 2003, after Michelle Williams and Kelly Rowland had released their solo efforts.",1,5.181818181818182,22,3,0.42857142857142855,0.9090909090909091,0.7272727272727273,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.09090909090909091,1.3999999972000001,0.0,0.0,0.36363636363636365,3.5815768241882324,12.326629638671875,0.12059178948402405,7.577314853668213,100.28414916992188,2.752692222595215,1.3685444746391753,6.456324577331543,0.0001148051378550008,3.4110829335147197,36.95070081525773,1.8469117286743078,5.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,3.0,0.13636363636363635,1.0,0.3333333333333333,1.0
P000010,P000010_S003,"The album sold 317,000 copies in its first week, debuted atop the Billboard 200, and has since sold 11 million copies worldwide.",1,4.842105263157895,19,4,0.5714285714285714,0.8421052631578947,0.5789473684210527,0.2631578947368421,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.9999999980000001,0.05263157894736842,0.0,0.10526315789473684,2.532787561416626,10.067323684692383,0.04417094960808754,9.674980163574219,65.85247802734375,3.1104629039764404,0.5142269656760079,7.92138671875,5.269189568934962e-05,2.6768302542972413,13.884128073252214,1.636102152769576,5.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,3.0,0.15789473684210525,0.0,0.6666666666666666,1.0
P000010,P000010_S004,"The album's lead single, ""Crazy in Love"", featuring Jay Z, became Beyoncé's first number-one single as a solo artist in the US.",1,3.84,25,5,0.7142857142857143,0.84,0.68,0.4,0.04,0.24,0.04,9.999999900000002,0.04,0.0,0.08,2.844541549682617,9.351371765136719,0.0352550745010376,6.079736709594727,91.02532958984375,2.465712308883667,0.31811358194624845,4.710895538330078,1.1920930376163597e-07,0.7614251514377055,10.815861786172448,0.8725967862866019,6.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,1.0,0.047619047619047616,0.0,0.6666666666666666,1.0
P000010,P000010_S005,"The single ""Baby Boy"" also reached number one, and singles, ""Me, Myself and I"" and ""Naughty Girl"", both reached the top-five.",1,4.2272727272727275,22,6,0.8571428571428571,0.8181818181818182,0.5454545454545454,0.18181818181818182,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.7999999984,0.0,0.0,0.09090909090909091,3.301912307739258,8.497081756591797,0.09259364008903503,5.056997299194336,112.26502227783203,2.248776912689209,1.0607449128270499,7.546275615692139,3.099446303167497e-06,3.500537824025121,36.0653270361197,1.8709724273823816,5.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,4.0,0.2,0.0,0.3333333333333333,1.0
P000010,P000010_S006,"The album earned Beyoncé a then record-tying five awards at the 46th Annual Grammy Awards; Best Contemporary R&B Album, Best Female R&B Vocal Performance for ""Dangerously in Love 2"", Best R&B Song and Best Rap/Sung Collaboration for ""Crazy in Love"", and Best R&B Performance by a Duo or Group with Vocals for ""The Closer I Get to You"" with Luther Vandross.",1,4.166666666666667,66,7,1.0,0.6666666666666666,0.6818181818181818,0.4393939393939394,0.045454545454545456,0.15151515151515152,0.015151515151515152,9.666666634444445,0.0,0.0,0.3484848484848485,2.799510955810547,10.937045097351074,0.0010063351364806294,7.725932598114014,260.3545227050781,2.7795562744140625,0.727230745818569,13.03947639465332,2.3841860752327193e-07,3.6143260483136106,62.54184414039693,1.9011380929100365,3.0,0.0,14.0,0.034482758620689655,0.0,0.0,0.034482758620689655,4.0,0.06557377049180328,1.0,0.3333333333333333,0.0
P000011,P000011_S000,"In November 2003, she embarked on the Dangerously in Love Tour in Europe and later toured alongside Missy Elliott and Alicia Keys for the Verizon Ladies First Tour in North America.",1,4.833333333333333,30,1,0.14285714285714285,0.8,0.6333333333333333,0.4,0.1,0.06666666666666667,0.03333333333333333,3.999999986666667,0.0,0.0,0.5,4.327349662780762,15.122913360595703,0.014114554040133953,11.5003080368042,147.1298828125,3.3912103176116943,1.1784457448574748,9.061005592346191,0.00014687662769574672,4.622023466738004,41.24560107001162,2.149889175454866,3.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,3.0,0.1,0.0,0.3333333333333333,1.0
P000011,P000011_S001,"On February 1, 2004, Beyoncé performed the American national anthem at Super Bowl XXXVIII, at the Reliant Stadium in Houston, Texas.",1,5.315789473684211,19,2,0.2857142857142857,0.8947368421052632,0.6842105263157895,0.3684210526315789,0.05263157894736842,0.2631578947368421,0.0,6.999999930000001,0.0,0.0,0.42105263157894735,2.7023041248321533,9.623295783996582,0.003068265039473772,8.997692108154297,78.3668212890625,2.999615430831909,0.8103376588940944,6.754070281982422,4.685034946305677e-05,2.566364642291672,25.120467425716924,1.6019877160239626,2.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,1.0,0.05263157894736842,0.0,0.0,0.0
P000011,P000011_S002,"After the release of Dangerously in Love, Beyoncé had planned to produce a follow-up album using several of the left-over tracks.",0,4.521739130434782,23,3,0.42857142857142855,0.9130434782608695,0.5652173913043478,0.30434782608695654,0.17391304347826086,0.043478260869565216,0.0,1.749999995625,0.0,0.0,0.13043478260869565,3.5903966426849365,11.584345817565918,0.0037808381021022797,9.910656929016113,100.5311050415039,3.1481196880340576,1.230617897064437,7.427158355712891,1.4305124977909145e-06,3.0394709462816456,33.2266832207398,1.743407854256039,5.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,1.0,0.05263157894736842,1.0,0.3333333333333333,1.0
P000011,P000011_S003,"However, this was put on hold so she could concentrate on recording Destiny Fulfilled, the final studio album by Destiny's Child.",1,4.7727272727272725,22,4,0.5714285714285714,0.9090909090909091,0.6818181818181818,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.9999999983333333,0.045454545454545456,0.045454545454545456,0.045454545454545456,4.00106143951416,10.619847297668457,0.2544485628604889,8.437536239624023,104.02759552001953,2.9047436714172363,0.49939480753244847,4.4656829833984375,1.0371261851105373e-05,0.9287605933221564,12.98426499584366,0.9637222594306705,5.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2.0,0.09523809523809523,1.0,0.3333333333333333,1.0
P000011,P000011_S004,"Released on November 15, 2004, in the US and peaking at number two on the Billboard 200, Destiny Fulfilled included the singles ""Lose My Breath"" and ""Soldier"", which reached the top five on the Billboard Hot 100 chart.",1,4.705882352941177,34,5,0.7142857142857143,0.7647058823529411,0.5,0.2647058823529412,0.17647058823529413,0.058823529411764705,0.058823529411764705,1.4999999975,0.0,0.0,0.2647058823529412,3.0557849407196045,12.857497215270996,0.02627362497150898,8.650625228881836,152.78924560546875,2.941194534301758,0.9494088558635873,8.208521842956543,3.576279254957626e-07,3.7234563221958763,44.6222162255886,1.9296259539599576,5.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,4.0,0.11764705882352941,1.0,0.6666666666666666,0.0
P000011,P000011_S005,"Destiny's Child embarked on a worldwide concert tour, Destiny Fulfilled... and Lovin' It and during the last stop of their European tour, in Barcelona on June 11, 2005, Rowland announced that Destiny's Child would disband following the North American leg of the tour.",1,4.837209302325581,43,6,0.8571428571428571,0.7441860465116279,0.6511627906976745,0.32558139534883723,0.16279069767441862,0.16279069767441862,0.046511627906976744,1.9999999971428573,0.0,0.0,0.23255813953488372,3.997983694076538,12.241430282592773,0.05382610112428665,11.766562461853027,223.8870849609375,3.4302423000335693,1.2348303682129704,8.26197624206543,1.0728841743912199e-06,4.686049409626971,72.85499172456525,2.164728484042969,4.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,4.0,0.0975609756097561,0.0,1.0,1.0
P000011,P000011_S006,"The group released their first compilation album Number 1's on October 25, 2005, in the US and accepted a star on the Hollywood Walk of Fame in March 2006.",1,4.3076923076923075,26,7,1.0,0.8461538461538461,0.5384615384615384,0.4230769230769231,0.07692307692307693,0.038461538461538464,0.07692307692307693,5.4999999725,0.0,0.0,0.3076923076923077,3.3876166343688965,10.336103439331055,0.0012965138303115964,7.550466060638428,108.40373229980469,2.7478110790252686,1.0746332395051066,8.000516891479492,2.5033982637978625e-06,3.040596496217194,36.537530143173626,1.7437306260478405,4.0,0.0,14.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2.0,0.08,0.0,0.3333333333333333,1.0
P000012,P000012_S000,"Beyoncé's second solo album B'Day was released on September 5, 2006, in the US, to coincide with her twenty-fifth birthday.",1,4.333333333333333,21,1,0.2,1.0,0.6666666666666666,0.2857142857142857,0.19047619047619047,0.19047619047619047,0.09523809523809523,1.4999999962500001,0.0,0.0,0.047619047619047616,2.885010004043579,7.550611972808838,0.028224823996424675,5.210033893585205,86.55030059814453,2.2825498580932617,0.9648953182583692,5.202929496765137,2.3841860752327193e-07,2.3155319461082793,28.946859547751075,1.5216872037670157,2.0,0.0,14.0,0.04,0.0,0.0,0.04,1.0,0.0625,1.0,0.3333333333333333,1.0
P000012,P000012_S001,"It sold 541,000 copies in its first week and debuted atop the Billboard 200, becoming Beyoncé's second consecutive number-one album in the United States.",1,4.791666666666667,24,2,0.4,0.9166666666666666,0.625,0.25,0.125,0.25,0.08333333333333333,1.9999999933333334,0.0,0.0,0.125,2.680257558822632,9.650583267211914,0.022394970059394836,6.969540596008301,85.76824188232422,2.639988660812378,0.3985489140231586,4.252354145050049,5.960466182841628e-07,1.167398307732931,13.152114162764235,1.0804620806548146,4.0,0.0,14.0,0.04,0.0,0.0,0.04,2.0,0.09523809523809523,0.0,0.6666666666666666,1.0
P000012,P000012_S002,"The album's lead single ""Déjà Vu"", featuring Jay Z, reached the top five on the Billboard Hot 100 chart.",1,3.75,20,3,0.6,0.9,0.75,0.45,0.1,0.2,0.0,4.4999999775,0.0,0.0,0.2,2.4922866821289062,9.351397514343262,0.0014609150821343064,5.923403739929199,64.79945373535156,2.4338042736053467,0.16861992693686212,2.811680316925049,4.768372718899627e-07,0.3031806351703794,4.552738027295277,0.5506184115795434,6.0,0.0,14.0,0.04,0.0,0.0,0.04,1.0,0.05555555555555555,0.0,0.6666666666666666,1.0
P000012,P000012_S003,"The second international single ""Irreplaceable"" was a commercial success worldwide, reaching number one in Australia, Hungary, Ireland, New Zealand and the United States.",0,6.130434782608695,23,4,0.8,0.9565217391304348,0.6956521739130435,0.2608695652173913,0.08695652173913043,0.34782608695652173,0.0,2.999999985,0.0,0.0,0.17391304347826086,3.3230819702148438,11.456472396850586,0.00907723419368267,8.623459815979004,103.01554107666016,2.936572790145874,0.5188056009878089,5.863256454467773,3.1471747206524014e-05,1.3027397446107642,17.639390433585504,1.1413762502394924,5.0,0.0,14.0,0.04,0.0,0.0,0.04,2.0,0.08695652173913043,1.0,0.3333333333333333,1.0
P000012,P000012_S004,"B'Day also produced three other singles; ""Ring the Alarm"", ""Get Me Bodied"", and ""Green Light"" (released in the United Kingdom only).",1,4.5,22,5,1.0,0.9545454545454546,0.7272727272727273,0.2727272727272727,0.22727272727272727,0.13636363636363635,0.045454545454545456,1.1999999976,0.0,0.0,0.13636363636363635,3.737051486968994,8.605196952819824,0.04847603663802147,7.540944576263428,123.32270050048828,2.7460780143737793,0.786868156449017,6.132338047027588,5.960466182841628e-07,1.8217893212272485,27.540385475715595,1.3497367599747916,4.0,0.0,14.0,0.04,0.0,0.0,0.04,2.0,0.1,1.0,0.3333333333333333,1.0
P000013,P000013_S000,"Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin, grossing $158.8 million at the box office worldwide.",1,4.875,24,1,0.14285714285714285,0.9166666666666666,0.6666666666666666,0.4166666666666667,0.125,0.125,0.041666666666666664,3.3333333222222223,0.0,0.0,0.20833333333333334,3.3900887966156006,10.55823802947998,0.0056317709386348724,8.869145393371582,105.0927505493164,2.9781110286712646,1.2140550180612786,7.310546398162842,6.55653229841846e-06,2.8341722364149464,37.635705559899634,1.683499995965235,3.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.041666666666666664,1.0,0.6666666666666666,1.0
P000013,P000013_S001,"Her second film Dreamgirls, the film version of the 1981 Broadway musical loosely based on The Supremes, received acclaim from critics and grossed $154 million internationally.",1,5.833333333333333,24,2,0.2857142857142857,0.875,0.625,0.2916666666666667,0.16666666666666666,0.08333333333333333,0.041666666666666664,1.749999995625,0.0,0.0,0.125,3.486664056777954,10.524282455444336,0.03578108176589012,9.887848854064941,115.0599136352539,3.1444950103759766,1.2614145987176788,7.870378494262695,0.00044218541006557643,4.834778036011069,41.6266817576834,2.1988128697119884,7.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.08333333333333333,0.0,0.6666666666666666,1.0
P000013,P000013_S002,"In it, she starred opposite Jennifer Hudson, Jamie Foxx, and Eddie Murphy playing a pop singer based on Diana Ross.",1,4.6,20,3,0.42857142857142855,1.0,0.7,0.45,0.15,0.1,0.1,2.99999999,0.0,0.0,0.3,3.7596797943115234,11.317070960998535,8.535020606359467e-05,10.028579711914062,90.23231506347656,3.1667933464050293,0.8951805638494261,4.092659950256348,4.613506098394282e-05,1.6123802336580326,22.379514096235653,1.269795351093251,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.1,1.0,0.6666666666666666,1.0
P000013,P000013_S003,"To promote the film, Beyoncé released ""Listen"" as the lead single from the soundtrack album.",1,4.866666666666666,15,4,0.5714285714285714,0.8666666666666667,0.5333333333333333,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.0,2.4999999875000003,0.06666666666666667,0.0,0.13333333333333333,3.7200839519500732,10.260198593139648,0.0800318494439125,7.899886131286621,70.68159484863281,2.810673713684082,0.6988217241843371,7.398384094238281,1.0728841743912199e-06,3.171999675035973,13.277612759502404,1.7810108576412365,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.06666666666666667,1.0,0.3333333333333333,0.0
P000013,P000013_S004,"In April 2007, Beyoncé embarked on The Beyoncé Experience, her first worldwide concert tour, visiting 97 venues and grossed over $24 million.",1,5.526315789473684,19,5,0.7142857142857143,0.9473684210526315,0.631578947368421,0.3684210526315789,0.15789473684210525,0.10526315789473684,0.05263157894736842,2.3333333255555555,0.0,0.0,0.2631578947368421,3.8864059448242188,10.254253387451172,0.052276864647865295,10.816814422607422,112.70577239990234,3.2888925075531006,1.3455857299324836,6.301621437072754,4.7207991883624345e-05,4.336016225235301,36.33081470817706,2.0823103095444977,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.10526315789473684,1.0,0.6666666666666666,1.0
P000013,P000013_S005,[note 1] Beyoncé conducted pre-concert food donation drives during six major stops in conjunction with her pastor at St. John's and America's Second Harvest.,0,4.8076923076923075,26,6,0.8571428571428571,0.9615384615384616,0.7307692307692307,0.5,0.038461538461538464,0.19230769230769232,0.038461538461538464,12.999999870000002,0.0,0.0,0.07692307692307693,4.721142768859863,14.442242622375488,0.00635922234505415,15.633625030517578,151.07656860351562,3.9539380073547363,2.915541870800058,12.152979850769043,1.9073504518019035e-06,9.425171214073591,99.12842360720197,3.070044171355453,4.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,2.0,0.09523809523809523,0.0,0.3333333333333333,1.0
P000013,P000013_S006,"At the same time, B'Day was re-released with five additional songs, including her duet with Shakira ""Beautiful Liar"".",1,4.65,20,7,1.0,0.95,0.7,0.35,0.2,0.15,0.05,1.749999995625,0.0,0.0,0.1,3.4416637420654297,9.285266876220703,0.048879463225603104,7.870686054229736,99.8082504272461,2.805474281311035,0.8596303115658382,5.681401252746582,8.583106136939023e-06,2.2388963959430646,24.92927903540931,1.4962942210484758,5.0,0.0,14.0,0.02702702702702703,0.0,0.0,0.02702702702702703,1.0,0.0625,1.0,0.3333333333333333,1.0
P000014,P000014_S000,"On April 4, 2008, Beyoncé married Jay Z.",1,4.0,6,1,0.08333333333333333,1.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.9999999800000003,0.0,0.0,0.6666666666666666,3.403120279312134,9.001964569091797,0.16036058962345123,9.51535415649414,37.434322357177734,3.0846967697143555,1.5917757030510984,5.236720561981201,5.11420912516769e-05,2.9945140141863362,17.509532733562082,1.730466415214793,2.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,1.0,0.16666666666666666,0.0,0.0,0.0
P000014,P000014_S001,"She publicly revealed their marriage in a video montage at the listening party for her third studio album, I Am... Sasha Fierce, in Manhattan's Sony Club on October 22, 2008.",1,4.517241379310345,29,2,0.16666666666666666,0.9655172413793104,0.6551724137931034,0.41379310344827586,0.10344827586206896,0.10344827586206896,0.10344827586206896,3.999999986666667,0.0,0.0,0.1724137931034483,4.353456020355225,13.234333038330078,0.0021772508043795824,11.385612487792969,161.077880859375,3.3742573261260986,2.017050234428828,7.696741104125977,4.768372718899627e-07,4.956841196057401,80.68200937715312,2.2263964597657355,2.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,1.0,0.03571428571428571,0.0,0.0,0.0
P000014,P000014_S002,"I Am... Sasha Fierce was released on November 18, 2008 in the United States.",1,4.333333333333333,12,3,0.25,1.0,0.75,0.3333333333333333,0.25,0.16666666666666666,0.0,1.333333328888889,0.0,0.0,0.3333333333333333,4.218853950500488,10.881952285766602,0.08573754131793976,8.59728717803955,71.72052001953125,2.9321131706237793,1.129205636248858,3.9688947200775146,3.4570753086882178e-06,1.8445912600726275,21.454907088728305,1.3581573031400405,3.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,1.0,0.08333333333333333,1.0,0.3333333333333333,0.0
P000014,P000014_S003,"The album formally introduces Beyoncé's alter ego Sasha Fierce, conceived during the making of her 2003 single ""Crazy in Love"", selling 482,000 copies in its first week, debuting atop the Billboard 200, and giving Beyoncé her third consecutive number-one album in the US.",0,4.857142857142857,42,4,0.3333333333333333,0.8095238095238095,0.6190476190476191,0.35714285714285715,0.09523809523809523,0.14285714285714285,0.09523809523809523,3.749999990625,0.0,0.0,0.09523809523809523,3.259483814239502,11.795403480529785,0.011471030302345753,9.574000358581543,192.30953979492188,3.0941882133483887,0.7213590959761763,8.841041564941406,5.245222382654902e-06,2.8308707937581907,41.11746847064205,1.682519180799491,6.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,2.0,0.05128205128205128,1.0,1.3333333333333333,1.0
P000014,P000014_S004,"The album featured the number-one song ""Single Ladies (Put a Ring on It)"" and the top-five songs ""If I Were a Boy"" and ""Halo"".",1,3.5384615384615383,26,5,0.4166666666666667,0.8461538461538461,0.5384615384615384,0.34615384615384615,0.11538461538461539,0.07692307692307693,0.038461538461538464,2.99999999,0.0,0.0,0.15384615384615385,3.1122043132781982,9.351371765136719,0.014030510559678078,5.261434555053711,108.9271469116211,2.2937817573547363,0.8438823697033144,7.172443389892578,1.3113030945532955e-06,2.37719353743377,31.223647679022633,1.5418150140123068,8.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,4.0,0.18181818181818182,0.0,0.6666666666666666,1.0
P000014,P000014_S005,"Achieving the accomplishment of becoming her longest-running Hot 100 single in her career, ""Halo""'s success in the US helped Beyoncé attain more top-ten singles on the list than any other woman during the 2000s.",1,4.527777777777778,36,6,0.5,0.8333333333333334,0.6111111111111112,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.08333333333333333,1.666666663888889,0.0,0.0,0.1111111111111111,3.7221269607543945,11.28078842163086,0.07864602655172348,8.93810749053955,174.93997192382812,2.989666700363159,1.4528861037915781,9.102338790893555,8.344653679159819e-07,5.830264991149573,63.926988566829436,2.4145941669666917,8.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,1.0,0.03333333333333333,0.0,0.6666666666666666,1.0
P000014,P000014_S006,"It also included the successful ""Sweet Dreams"", and singles ""Diva"", ""Ego"", ""Broken-Hearted Girl"" and ""Video Phone"".",0,5.0,17,7,0.5833333333333334,0.9411764705882353,0.7647058823529411,0.29411764705882354,0.23529411764705882,0.11764705882352941,0.058823529411764705,1.249999996875,0.0,0.0,0.058823529411764705,4.21027946472168,10.3480863571167,0.12917229533195496,8.633199691772461,130.51866149902344,2.9382307529449463,1.5453382191033143,11.621050834655762,7.152582838898525e-06,7.672380940680593,49.450823011306056,2.7699063053974577,5.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,3.0,0.2,0.0,0.0,0.0
P000014,P000014_S007,"The music video for ""Single Ladies"" has been parodied and imitated around the world, spawning the ""first major dance craze"" of the Internet age according to the Toronto Star.",0,4.827586206896552,29,8,0.6666666666666666,0.8620689655172413,0.6551724137931034,0.3448275862068966,0.20689655172413793,0.10344827586206896,0.0,1.666666663888889,0.0,0.0,0.10344827586206896,3.243262767791748,9.333067893981934,2.1576648578047752e-05,7.971243381500244,120.00072479248047,2.8233389854431152,0.8165948788215929,6.386998176574707,1.0728893357736524e-05,2.816345626112549,32.66379515286371,1.6781971356525875,5.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,2.0,0.06896551724137931,1.0,0.6666666666666666,1.0
P000014,P000014_S008,"The video has won several awards, including Best Video at the 2009 MTV Europe Music Awards, the 2009 Scottish MOBO Awards, and the 2009 BET Awards.",0,4.608695652173913,23,9,0.75,0.6956521739130435,0.6956521739130435,0.43478260869565216,0.13043478260869565,0.13043478260869565,0.0,3.3333333222222223,0.0,0.0,0.391304347826087,3.2630012035369873,13.123738288879395,0.07024897634983063,10.137770652770996,97.8900375366211,3.1839866638183594,0.5889712758054826,9.062167167663574,3.0756469641346484e-05,2.9911179673647013,18.25810954996996,1.7294848849772297,6.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,2.0,0.08695652173913043,1.0,0.3333333333333333,1.0
P000014,P000014_S009,"At the 2009 MTV Video Music Awards, the video was nominated for nine awards, ultimately winning three including Video of the Year.",0,4.857142857142857,21,10,0.8333333333333334,0.7619047619047619,0.6190476190476191,0.3333333333333333,0.23809523809523808,0.0,0.0,1.3999999972000001,0.0,0.0,0.23809523809523808,2.7559731006622314,10.243014335632324,0.0024573388509452343,8.260185241699219,66.14335632324219,2.874053716659546,0.5635090672937441,4.321444988250732,1.2874686035502236e-05,1.3543200498695263,14.0877266823436,1.1637525724437847,7.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,1.0,0.047619047619047616,0.0,0.6666666666666666,1.0
P000014,P000014_S010,"Its failure to win the Best Female Video category, which went to American country pop singer Taylor Swift's ""You Belong with Me"", led to Kanye West interrupting the ceremony and Beyoncé improvising a re-presentation of Swift's award during her own acceptance speech.",1,4.8,45,11,0.9166666666666666,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.15555555555555556,0.17777777777777778,0.08888888888888889,2.142857139795918,0.0,0.0,0.2222222222222222,3.8838419914245605,11.359771728515625,0.008341945707798004,10.199872016906738,209.7274627685547,3.1937239170074463,1.089837451188189,9.168941497802734,5.245222382654902e-06,4.087014032224897,59.9410598153504,2.021636473806529,8.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,3.0,0.07317073170731707,0.0,0.6666666666666666,1.0
P000014,P000014_S011,"In March 2009, Beyoncé embarked on the I Am... World Tour, her second headlining worldwide concert tour, consisting of 108 shows, grossing $119.5 million.",1,5.190476190476191,21,12,1.0,0.9523809523809523,0.7142857142857143,0.42857142857142855,0.19047619047619047,0.09523809523809523,0.047619047619047616,2.249999994375,0.0,0.0,0.19047619047619047,3.8367109298706055,10.410408020019531,0.03908919543027878,11.829849243164062,134.28488159179688,3.4394547939300537,1.2107336710317342,7.1027021408081055,3.3856013033073395e-05,3.392760403728898,42.3756784861107,1.8419447341679114,5.0,0.0,14.0,0.01639344262295082,0.0,0.0,0.01639344262295082,1.0,0.047619047619047616,1.0,0.6666666666666666,1.0
P000015,P000015_S000,"Beyoncé further expanded her acting career, starring as blues singer Etta James in the 2008 musical biopic, Cadillac Records.",1,5.5,18,1,0.125,1.0,0.7777777777777778,0.3888888888888889,0.16666666666666666,0.16666666666666666,0.05555555555555555,2.3333333255555555,0.05555555555555555,0.0,0.2222222222222222,3.9185280799865723,11.851804733276367,0.0028839209116995335,12.762079238891602,97.96320343017578,3.5724053382873535,1.851615102418388,7.221287727355957,0.0019340729340910912,5.666731987288689,44.43876245804131,2.380489862882993,3.0,0.0,14.0,0.02857142857142857,0.0,0.0,0.02857142857142857,1.0,0.05555555555555555,1.0,0.3333333333333333,1.0
P000015,P000015_S001,"Her performance in the film received praise from critics, and she garnered several nominations for her portrayal of James, including a Satellite Award nomination for Best Supporting Actress, and a NAACP Image Award nomination for Outstanding Supporting Actress.",0,5.7894736842105265,38,2,0.25,0.7631578947368421,0.631578947368421,0.3684210526315789,0.13157894736842105,0.13157894736842105,0.07894736842105263,2.7999999944000002,0.0,0.0,0.2631578947368421,2.8083157539367676,11.435486793518066,0.0025943215005099773,7.527523994445801,117.94925689697266,2.743633270263672,0.5889207993036724,6.618011474609375,0.00018842803547158837,1.7714384961654608,24.73467357075424,1.3309539797323802,6.0,0.0,14.0,0.02857142857142857,0.0,0.0,0.02857142857142857,3.0,0.07894736842105263,0.0,0.6666666666666666,1.0
P000015,P000015_S002,"Beyoncé donated her entire salary from the film to Phoenix House, an organization of rehabilitation centers for heroin addicts around the country.",1,5.545454545454546,22,3,0.375,0.9545454545454546,0.5909090909090909,0.45454545454545453,0.09090909090909091,0.045454545454545456,0.045454545454545456,4.999999975000001,0.0,0.0,0.09090909090909091,3.9311647415161133,11.326590538024902,0.11474563926458359,11.60744857788086,98.27912139892578,3.406970500946045,1.589587468271493,8.204343795776367,9.692185267340392e-05,4.853319922210885,39.739686706787325,2.203025175119632,5.0,0.0,14.0,0.02857142857142857,0.0,0.0,0.02857142857142857,1.0,0.045454545454545456,0.0,0.0,0.0
P000015,P000015_S003,"On January 20, 2009, Beyoncé performed James' ""At Last"" at the First Couple's first inaugural ball.",1,4.666666666666667,15,4,0.5,0.8666666666666667,0.7333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.0,4.999999950000001,0.0,0.0,0.26666666666666666,3.820302724838257,10.5309476852417,0.02135544642806053,10.373805046081543,91.68726348876953,3.220839262008667,1.954129598413554,7.950048446655273,3.218656047465629e-06,5.811028033146702,46.899110361925295,2.410607399214294,2.0,0.0,14.0,0.02857142857142857,0.0,0.0,0.02857142857142857,1.0,0.07142857142857142,0.0,0.0,0.0
